1,0,3756
2,3757,4122
3,7880,2292
4,10173,4673
5,14847,278
6,15126,2594
7,17721,626
8,18348,3706
9,22055,2258
10,24314,3267
11,27582,318
12,27901,4642
13,32544,2562
14,35107,2760
15,37868,1515
16,39384,2049
17,41434,3112
18,44547,1600
19,46148,2763
20,48912,2988
21,51901,4030
22,55932,4126
23,60059,8231
24,68291,123
25,68415,1312
26,69728,755
27,70484,702
28,71187,2561
29,73749,418
30,74168,4079
31,78248,2536
32,80785,501
33,81287,2749
34,84037,1455
35,85493,395
36,85889,824
37,86714,341
38,87056,2116
39,89173,428
40,89602,221
41,89824,828
42,90653,37
43,90691,7459
44,98151,6962
45,105114,830
46,105945,7113
47,113059,1734
48,114794,509
49,115304,27
50,115332,3537
51,118870,607
52,119478,1727
53,121206,680
54,121887,12355
55,134243,6052
56,140296,325
57,140622,711
58,141334,1001
59,142336,1704
60,144041,1937
61,145979,1425
62,147405,1006
63,148412,2268
64,150681,3387
65,154069,1458
66,155528,1965
67,157494,2630
68,160125,715
69,160841,2986
70,163828,3811
71,167640,1498
72,169139,4973
73,174113,2827
74,176941,5067
75,182009,613
76,182623,594
77,183218,2606
78,185825,4273
79,190099,3115
80,193215,73
81,193289,1647
82,194937,2231
83,197169,2794
84,199964,222
85,200187,1193
86,201381,917
87,202299,625
88,202925,2166
89,205092,229
90,205322,410
91,205733,114
92,205848,2437
93,208286,234
94,208521,663
95,209185,442
96,209628,497
97,210126,326
98,210453,67
99,210521,529
100,211051,1657
101,212709,709
102,213419,934
103,214354,2854
104,217209,78
105,217288,18
106,217307,5572
107,222880,2070
108,224951,3276
109,228228,3014
110,231243,832
111,232076,4379
112,236456,2051
113,238508,47
114,238556,486
115,239043,2104
116,241148,440
117,241589,1229
118,242819,5237
119,248057,8627
120,256685,1380
121,258066,5617
122,263684,3084
123,266769,2223
124,268993,1356
125,270350,1189
126,271540,5158
127,276699,395
128,277095,261
129,277357,1060
130,278418,1478
131,279897,1695
132,281593,3241
133,284835,2826
134,287662,415
135,288078,5115
136,293194,1741
137,294936,276
138,295213,199
139,295413,1038
140,296452,1863
141,298316,116
142,298433,1846
143,300280,522
144,300803,1128
145,301932,267
146,302200,125
147,302326,4612
148,306939,220
149,307160,1898
150,309059,2102
151,311162,2561
152,313724,1333
153,315058,1329
154,316388,564
155,316953,28
156,316982,284
157,317267,64
158,317332,26
159,317359,21
160,317381,168
161,317550,3951
162,321502,343
163,321846,283
164,322130,1210
165,323341,322
166,323664,104
167,323769,1604
168,325374,1427
169,326802,4264
170,331067,480
171,331548,1489
172,333038,3186
173,336225,2285
174,338511,399
175,338911,5786
176,344698,6011
177,350710,625
178,351336,1485
179,352822,2852
180,355675,4253
181,359929,28
182,359958,91
183,360050,112
184,360163,723
185,360887,1648
186,362536,3570
187,366107,893
188,367001,399
189,367401,1481
190,368883,2291
191,371175,2395
192,373571,244
193,373816,282
194,374099,66
195,374166,84
196,374251,85
197,374337,369
198,374707,551
199,375259,39
200,375299,1450
201,376750,5530
202,382281,8576
203,390858,27
204,390886,40
205,390927,25
206,390953,1567
207,392521,79
208,392601,464
209,393066,919
210,393986,372
211,394359,2673
212,397033,891
213,397925,330
214,398256,2041
215,400298,2284
216,402583,828
217,403412,152
218,403565,140
219,403706,50
220,403757,610
221,404368,49
222,404418,98
223,404517,130
224,404648,2190
225,406839,1012
226,407852,350
227,408203,185
228,408389,534
229,408924,27
230,408952,494
231,409447,2504
232,411952,1119
233,413072,66
234,413139,757
235,413897,246
236,414144,36
237,414181,128
238,414310,18
239,414329,696
240,415026,524
241,415551,272
242,415824,814
243,416639,1306
244,417946,799
245,418746,239
246,418986,252
247,419239,110
248,419350,482
249,419833,299
250,420133,195
251,420329,1064
252,421394,38
253,421433,956
254,422390,3160
255,425551,275
256,425827,147
257,425975,26
258,426002,845
259,426848,2540
260,429389,202
261,429592,979
262,430572,760
263,431333,1702
264,433036,2361
265,435398,2795
266,438194,1371
267,439566,949
268,440516,759
269,441276,1007
270,442284,173
271,442458,953
272,443412,3395
273,446808,1117
274,447926,3793
275,451720,143
276,451864,112
277,451977,50
278,452028,223
279,452252,281
280,452534,106
281,452641,132
282,452774,113
283,452888,363
284,453252,85
285,453338,97
286,453436,57
287,453494,178
288,453673,17
289,453691,17
290,453709,89
291,453799,1392
292,455192,1957
293,457150,965
294,458116,280
295,458397,17
296,458415,1482
297,459898,292
298,460191,426
299,460618,307
300,460926,1433
301,462360,776
302,463137,732
303,463870,28
304,463899,434
305,464334,765
306,465100,148
307,465249,192
308,465442,238
309,465681,579
310,466261,1780
311,468042,703
312,468746,2365
313,471112,836
314,471949,1650
315,473600,18
316,473619,812
317,474432,626
318,475059,134
319,475194,319
320,475514,2762
321,478277,683
322,478961,28
323,478990,453
324,479444,368
325,479813,141
326,479955,719
327,480675,1647
328,482323,824
329,483148,1622
330,484771,51
331,484823,163
332,484987,893
333,485881,225
334,486107,2847
335,488955,38
336,488994,359
337,489354,18
338,489373,629
339,490003,198
340,490202,1117
341,491320,3160
342,494481,1086
343,495568,303
344,495872,402
345,496275,1222
346,497498,122
347,497621,1788
348,499410,2543
349,501954,779
350,502734,420
351,503155,1047
352,504203,670
353,504874,77
354,504952,1785
355,506738,239
356,506978,369
357,507348,1174
358,508523,676
359,509200,324
360,509525,750
361,510276,1788
362,512065,2129
363,514195,1146
364,515342,946
365,516289,96
366,516386,333
367,516720,46
368,516767,713
369,517481,253
370,517735,636
371,518372,753
372,519126,17
373,519144,17
374,519162,1370
375,520533,18
376,520552,1625
377,522178,1721
378,523900,106
379,524007,911
380,524919,1771
381,526691,933
382,527625,214
383,527840,36
384,527877,668
385,528546,2366
386,530913,25
387,530939,161
388,531101,109
389,531211,174
390,531386,453
391,531840,66
392,531907,35
393,531943,750
394,532694,35
395,532730,910
396,533641,3184
397,536826,755
398,537582,365
399,537948,1331
400,539280,17
401,539298,69
402,539368,161
403,539530,637
404,540168,27
405,540196,339
406,540536,681
407,541218,2225
408,543444,1051
409,544496,1180
410,545677,182
411,545860,371
412,546232,143
413,546376,314
414,546691,4085
415,550777,479
416,551257,63
417,551321,966
418,552288,188
419,552477,2396
420,554874,556
421,555431,498
422,555930,1078
423,557009,1144
424,558154,128
425,558283,1046
426,559330,559
427,559890,27
428,559918,2281
429,562200,36
430,562237,853
431,563091,184
432,563276,869
433,564146,19
434,564166,1528
435,565695,729
436,566425,282
437,566708,179
438,566888,602
439,567491,361
440,567853,1235
441,569089,930
442,570020,110
443,570131,678
444,570810,2333
445,573144,60
446,573205,160
447,573366,1094
448,574461,951
449,575413,181
450,575595,46
451,575642,379
452,576022,950
453,576973,263
454,577237,561
455,577799,378
456,578178,2223
457,580402,286
458,580689,1477
459,582167,650
460,582818,1414
461,584233,1433
462,585667,1263
463,586931,220
464,587152,1412
465,588565,106
466,588672,1650
467,590323,611
468,590935,1024
469,591960,2571
470,594532,941
471,595474,372
472,595847,1261
473,597109,386
474,597496,1873
475,599370,1216
476,600587,18
477,600606,366
478,600973,86
479,601060,420
480,601481,1142
481,602624,1338
482,603963,2385
483,606349,66
484,606416,408
485,606825,39
486,606865,230
487,607096,56
488,607153,265
489,607419,341
490,607761,145
491,607907,1075
492,608983,311
493,609295,965
494,610261,233
495,610495,461
496,610957,84
497,611042,432
498,611475,210
499,611686,543
500,612230,2369
501,614600,195
502,614796,304
503,615101,736
504,615838,95
505,615934,986
506,616921,544
507,617466,46
508,617513,1210
509,618724,345
510,619070,163
511,619234,749
512,619984,47
513,620032,483
514,620516,274
515,620791,56
516,620848,162
517,621011,503
518,621515,482
519,621998,48
520,622047,1161
521,623209,597
522,623807,63
523,623871,2122
524,625994,307
525,626302,1292
526,627595,446
527,628042,55
528,628098,952
529,629051,108
530,629160,31
531,629192,212
532,629405,1444
533,630850,977
534,631828,3944
535,635773,530
536,636304,2228
537,638533,163
538,638697,793
539,639491,270
540,639762,141
541,639904,428
542,640333,164
543,640498,1485
544,641984,247
545,642232,750
546,642983,479
547,643463,1878
548,645342,70
549,645413,644
550,646058,296
551,646355,1599
552,647955,35
553,647991,293
554,648285,62
555,648348,376
556,648725,730
557,649456,839
558,650296,64
559,650361,476
560,650838,2220
561,653059,568
562,653628,1040
563,654669,162
564,654832,46
565,654879,144
566,655024,143
567,655168,338
568,655507,702
569,656210,835
570,657046,435
571,657482,880
572,658363,53
573,658417,511
574,658929,16
575,658946,610
576,659557,622
577,660180,108
578,660289,498
579,660788,81
580,660870,2103
581,662974,113
582,663088,35
583,663124,431
584,663556,755
585,664312,1118
586,665431,517
587,665949,496
588,666446,448
589,666895,392
590,667288,1252
591,668541,177
592,668719,20
593,668740,179
594,668920,98
595,669019,158
596,669178,1667
597,670846,578
598,671425,122
599,671548,288
600,671837,84
601,671922,154
602,672077,284
603,672362,1821
604,674184,253
605,674438,1520
606,675959,177
607,676137,46
608,676184,889
609,677074,1198
610,678273,773
611,679047,274
612,679322,165
613,679488,2510
614,681999,452
615,682452,1880
616,684333,1058
617,685392,109
618,685502,579
619,686082,19
620,686102,53
621,686156,17
622,686174,62
623,686237,17
624,686255,1964
625,688220,1456
626,689677,37
627,689715,193
628,689909,36
629,689946,32
630,689979,1427
631,691407,28
632,691436,71
633,691508,1012
634,692521,152
635,692674,1712
636,694387,1798
637,696186,18
638,696205,170
639,696376,220
640,696597,28
641,696626,18
642,696645,247
643,696893,284
644,697178,17
645,697196,90
646,697287,947
647,698235,1101
648,699337,793
649,700131,89
650,700221,643
651,700865,116
652,700982,345
653,701328,444
654,701773,17
655,701791,120
656,701912,26
657,701939,17
658,701957,183
659,702141,85
660,702227,17
661,702245,36
662,702282,647
663,702930,67
664,702998,2832
665,705831,76
666,705908,716
667,706625,582
668,707208,210
669,707419,597
670,708017,1177
671,709195,18
672,709214,762
673,709977,316
674,710294,387
675,710682,57
676,710740,569
677,711310,1320
678,712631,879
679,713511,176
680,713688,158
681,713847,708
682,714556,414
683,714971,500
684,715472,456
685,715929,422
686,716352,112
687,716465,134
688,716600,35
689,716636,1066
690,717703,241
691,717945,347
692,718293,1361
693,719655,32
694,719688,28
695,719717,2568
696,722286,168
697,722455,108
698,722564,87
699,722652,623
700,723276,377
701,723654,650
702,724305,471
703,724777,784
704,725562,76
705,725639,1252
706,726892,70
707,726963,1502
708,728466,374
709,728841,1309
710,730151,2094
711,732246,430
712,732677,409
713,733087,95
714,733183,259
715,733443,208
716,733652,352
717,734005,186
718,734192,151
719,734344,179
720,734524,181
721,734706,275
722,734982,16
723,734999,17
724,735017,26
725,735044,17
726,735062,26
727,735089,504
728,735594,875
729,736470,507
730,736978,450
731,737429,120
732,737550,310
733,737861,984
734,738846,440
735,739287,508
736,739796,371
737,740168,582
738,740751,291
739,741043,959
740,742003,284
741,742288,55
742,742344,477
743,742822,612
744,743435,614
745,744050,598
746,744649,333
747,744983,95
748,745079,107
749,745187,751
750,745939,217
751,746157,17
752,746175,92
753,746268,57
754,746326,640
755,746967,298
756,747266,940
757,748207,450
758,748658,196
759,748855,131
760,748987,435
761,749423,78
762,749502,22
763,749525,59
764,749585,28
765,749614,18
766,749633,1669
767,751303,489
768,751793,188
769,751982,538
770,752521,218
771,752740,164
772,752905,733
773,753639,426
774,754066,404
775,754471,206
776,754678,35
777,754714,230
778,754945,626
779,755572,448
780,756021,100
781,756122,107
782,756230,332
783,756563,344
784,756908,464
785,757373,1262
786,758636,532
787,759169,80
788,759250,251
789,759502,1257
790,760760,63
791,760824,41
792,760866,39
793,760906,648
794,761555,126
795,761682,191
796,761874,82
797,761957,139
798,762097,1083
799,763181,513
800,763695,86
801,763782,421
802,764204,177
803,764382,119
804,764502,741
805,765244,17
806,765262,250
807,765513,557
808,766071,51
809,766123,1025
810,767149,263
811,767413,178
812,767592,266
813,767859,166
814,768026,413
815,768440,145
816,768586,590
817,769177,17
818,769195,789
819,769985,103
820,770089,992
821,771082,569
822,771652,901
823,772554,75
824,772630,1267
825,773898,566
826,774465,18
827,774484,83
828,774568,639
829,775208,244
830,775453,347
831,775801,21
832,775823,178
833,776002,136
834,776139,18
835,776158,273
836,776432,262
837,776695,74
838,776770,41
839,776812,268
840,777081,1366
841,778448,260
842,778709,381
843,779091,379
844,779471,431
845,779903,264
846,780168,18
847,780187,492
848,780680,117
849,780798,78
850,780877,27
851,780905,642
852,781548,18
853,781567,164
854,781732,18
855,781751,620
856,782372,103
857,782476,836
858,783313,204
859,783518,185
860,783704,123
861,783828,17
862,783846,36
863,783883,30
864,783914,36
865,783951,37
866,783989,63
867,784053,126
868,784180,131
869,784312,504
870,784817,971
871,785789,207
872,785997,81
873,786079,772
874,786852,27
875,786880,103
876,786984,790
877,787775,990
878,788766,258
879,789025,361
880,789387,188
881,789576,242
882,789819,554
883,790374,167
884,790542,593
885,791136,229
886,791366,74
887,791441,100
888,791542,77
889,791620,204
890,791825,234
891,792060,380
892,792441,39
893,792481,361
894,792843,730
895,793574,27
896,793602,18
897,793621,133
898,793755,3632
899,797388,132
900,797521,690
901,798212,857
902,799070,161
903,799232,835
904,800068,197
905,800266,382
906,800649,116
907,800766,19
908,800786,136
909,800923,105
910,801029,878
911,801908,45
912,801954,548
913,802503,573
914,803077,77
915,803155,436
916,803592,1390
917,804983,423
918,805407,240
919,805648,42
920,805691,28
921,805720,41
922,805762,293
923,806056,505
924,806562,96
925,806659,437
926,807097,652
927,807750,480
928,808231,952
929,809184,112
930,809297,29
931,809327,248
932,809576,168
933,809745,100
934,809846,59
935,809906,268
936,810175,1061
937,811237,404
938,811642,37
939,811680,315
940,811996,82
941,812079,236
942,812316,559
943,812876,293
944,813170,241
945,813412,37
946,813450,163
947,813614,41
948,813656,761
949,814418,299
950,814718,232
951,814951,16
952,814968,47
953,815016,39
954,815056,69
955,815126,192
956,815319,217
957,815537,561
958,816099,1237
959,817337,811
960,818149,618
961,818768,287
962,819056,17
963,819074,127
964,819202,142
965,819345,65
966,819411,387
967,819799,92
968,819892,212
969,820105,475
970,820581,347
971,820929,237
972,821167,471
973,821639,254
974,821894,418
975,822313,810
976,823124,483
977,823608,835
978,824444,229
979,824674,149
980,824824,36
981,824861,260
982,825122,274
983,825397,301
984,825699,17
985,825717,142
986,825860,268
987,826129,26
988,826156,176
989,826333,19
990,826353,17
991,826371,52
992,826424,17
993,826442,805
994,827248,425
995,827674,47
996,827722,91
997,827814,138
998,827953,230
999,828184,47
1000,828232,81
1001,828314,119
1002,828434,314
1003,828749,29
1004,828779,443
1005,829223,50
1006,829274,374
1007,829649,779
1008,830429,284
1009,830714,28
1010,830743,270
1011,831014,252
1012,831267,339
1013,831607,381
1014,831989,77
1015,832067,130
1016,832198,293
1017,832492,60
1018,832553,237
1019,832791,146
1020,832938,171
1021,833110,117
1022,833228,78
1023,833307,55
1024,833363,93
1025,833457,27
1026,833485,141
1027,833627,152
1028,833780,48
1029,833829,604
1030,834434,124
1031,834559,96
1032,834656,340
1033,834997,37
1034,835035,66
1035,835102,84
1036,835187,362
1037,835550,58
1038,835609,36
1039,835646,47
1040,835694,974
1041,836669,958
1042,837628,93
1043,837722,99
1044,837822,391
1045,838214,426
1046,838641,29
1047,838671,170
1048,838842,37
1049,838880,1119
1050,840000,70
1051,840071,320
1052,840392,588
1053,840981,36
1054,841018,444
1055,841463,58
1056,841522,121
1057,841644,150
1058,841795,602
1059,842398,127
1060,842526,783
1061,843310,260
1062,843571,255
1063,843827,45
1064,843873,412
1065,844286,174
1066,844461,102
1067,844564,56
1068,844621,292
1069,844914,175
1070,845090,18
1071,845109,772
1072,845882,184
1073,846067,38
1074,846106,1103
1075,847210,95
1076,847306,157
1077,847464,404
1078,847869,169
1079,848039,28
1080,848068,211
1081,848280,48
1082,848329,19
1083,848349,100
1084,848450,49
1085,848500,299
1086,848800,69
1087,848870,19
1088,848890,1653
1089,850544,384
1090,850929,48
1091,850978,143
1092,851122,37
1093,851160,19
1094,851180,255
1095,851436,37
1096,851474,29
1097,851504,755
1098,852260,85
1099,852346,208
1100,852555,544
1101,853100,278
1102,853379,535
1103,853915,63
1104,853979,1057
1105,855037,74
1106,855112,99
1107,855212,245
1108,855458,211
1109,855670,458
1110,856129,45
1111,856175,184
1112,856360,1270
1113,857631,191
1114,857823,83
1115,857907,145
1116,858053,48
1117,858102,17
1118,858120,17
1119,858138,676
1120,858815,225
1121,859041,40
1122,859082,215
1123,859298,426
1124,859725,384
1125,860110,430
1126,860541,187
1127,860729,120
1128,860850,75
1129,860926,137
1130,861064,28
1131,861093,819
1132,861913,445
1133,862359,38
1134,862398,203
1135,862602,398
1136,863001,295
1137,863297,87
1138,863385,281
1139,863667,119
1140,863787,175
1141,863963,493
1142,864457,190
1143,864648,124
1144,864773,18
1145,864792,47
1146,864840,392
1147,865233,77
1148,865311,19
1149,865331,383
1150,865715,831
1151,866547,19
1152,866567,133
1153,866701,613
1154,867315,485
1155,867801,587
1156,868389,21
1157,868411,273
1158,868685,820
1159,869506,149
1160,869656,505
1161,870162,114
1162,870277,193
1163,870471,117
1164,870589,108
1165,870698,289
1166,870988,19
1167,871008,95
1168,871104,95
1169,871200,30
1170,871231,19
1171,871251,96
1172,871348,221
1173,871570,58
1174,871629,243
1175,871873,59
1176,871933,35
1177,871969,476
1178,872446,300
1179,872747,100
1180,872848,398
1181,873247,447
1182,873695,126
1183,873822,178
1184,874001,653
1185,874655,46
1186,874702,63
1187,874766,129
1188,874896,64
1189,874961,119
1190,875081,166
1191,875248,105
1192,875354,19
1193,875374,29
1194,875404,326
1195,875731,29
1196,875761,46
1197,875808,98
1198,875907,27
1199,875935,46
1200,875982,18
1201,876001,18
1202,876020,113
1203,876134,58
1204,876193,137
1205,876331,77
1206,876409,213
1207,876623,118
1208,876742,250
1209,876993,525
1210,877519,52
1211,877572,160
1212,877733,86
1213,877820,751
1214,878572,302
1215,878875,54
1216,878930,195
1217,879126,174
1218,879301,93
1219,879395,260
1220,879656,494
1221,880151,114
1222,880266,573
1223,880840,26
1224,880867,216
1225,881084,161
1226,881246,444
1227,881691,281
1228,881973,121
1229,882095,62
1230,882158,56
1231,882215,18
1232,882234,46
1233,882281,37
1234,882319,66
1235,882386,228
1236,882615,378
1237,882994,62
1238,883057,439
1239,883497,450
1240,883948,241
1241,884190,308
1242,884499,596
1243,885096,18
1244,885115,132
1245,885248,392
1246,885641,53
1247,885695,456
1248,886152,22
1249,886175,234
1250,886410,119
1251,886530,88
1252,886619,84
1253,886704,19
1254,886724,209
1255,886934,203
1256,887138,194
1257,887333,188
1258,887522,511
1259,888034,38
1260,888073,458
1261,888532,303
1262,888836,48
1263,888885,425
1264,889311,600
1265,889912,29
1266,889942,154
1267,890097,82
1268,890180,19
1269,890200,183
1270,890384,106
1271,890491,207
1272,890699,19
1273,890719,40
1274,890760,19
1275,890780,45
1276,890826,36
1277,890863,17
1278,890881,180
1279,891062,360
1280,891423,86
1281,891510,18
1282,891529,241
1283,891771,268
1284,892040,107
1285,892148,170
1286,892319,50
1287,892370,180
1288,892551,577
1289,893129,150
1290,893280,201
1291,893482,72
1292,893555,36
1293,893592,257
1294,893850,246
1295,894097,591
1296,894689,69
1297,894759,19
1298,894779,103
1299,894883,21
1300,894905,76
1301,894982,498
1302,895481,90
1303,895572,216
1304,895789,59
1305,895849,254
1306,896104,89
1307,896194,19
1308,896214,294
1309,896509,78
1310,896588,19
1311,896608,30
1312,896639,322
1313,896962,133
1314,897096,33
1315,897130,19
1316,897150,450
1317,897601,29
1318,897631,272
1319,897904,232
1320,898137,180
1321,898318,77
1322,898396,83
1323,898480,39
1324,898520,459
1325,898980,199
1326,899180,59
1327,899240,22
1328,899263,480
1329,899744,78
1330,899823,56
1331,899880,17
1332,899898,183
1333,900082,170
1334,900253,26
1335,900280,33
1336,900314,531
1337,900846,113
1338,900960,252
1339,901213,45
1340,901259,18
1341,901278,38
1342,901317,282
1343,901600,18
1344,901619,18
1345,901638,27
1346,901666,70
1347,901737,274
1348,902012,18
1349,902031,27
1350,902059,19
1351,902079,235
1352,902315,19
1353,902335,19
1354,902355,94
1355,902450,178
1356,902629,210
1357,902840,42
1358,902883,218
1359,903102,411
1360,903514,61
1361,903576,287
1362,903864,89
1363,903954,85
