1,0,3461
2,3462,2390
3,5853,249
4,6103,3270
5,9374,256
6,9631,1454
7,11086,435
8,11522,3697
9,15220,2194
10,17415,1010
11,18426,317
12,18744,2936
13,21681,2185
14,23867,1113
15,24981,1516
16,26498,1088
17,27587,1225
18,28813,1587
19,30401,2755
20,33157,2830
21,35988,3583
22,39572,1160
23,40733,6885
24,47619,121
25,47741,1012
26,48754,268
27,49023,706
28,49730,2356
29,52087,114
30,52202,2752
31,54955,67
32,55023,478
33,55502,1009
34,56512,746
35,57259,392
36,57652,93
37,57746,278
38,58025,457
39,58483,173
40,58657,56
41,58714,356
42,59071,37
43,59109,7285
44,66395,6340
45,72736,629
46,73366,3216
47,76583,309
48,76893,86
49,76980,26
50,77007,3510
51,80518,330
52,80849,1727
53,82577,630
54,83208,11286
55,94495,5569
56,100065,299
57,100365,3964
58,104330,625
59,104956,484
60,105441,733
61,106175,1930
62,108106,1289
63,109396,1007
64,110404,2260
65,112665,2610
66,115276,1455
67,116732,1810
68,118543,2620
69,121164,711
70,121876,2751
71,124628,2112
72,126741,1499
73,128241,4979
74,133221,2803
75,136025,3429
76,139455,274
77,139730,594
78,140325,172
79,140498,366
80,140865,4163
81,145029,2299
82,147329,26
83,147356,1279
84,148636,1629
85,150266,2159
86,152426,106
87,152533,243
88,152777,916
89,153694,180
90,153875,1818
91,155694,121
92,155816,91
93,155908,83
94,155992,2438
95,158431,231
96,158663,49
97,158713,425
98,159139,249
99,159389,326
100,159716,68
101,159785,529
102,160315,2243
103,162559,1200
104,163760,409
105,164170,368
106,164539,2121
107,166661,58
108,166720,18
109,166739,1890
110,168630,2014
111,170645,1267
112,171913,3274
113,175188,3014
114,178203,665
115,178869,1153
116,180023,46
117,180070,179
118,180250,1866
119,182117,602
120,182720,302
121,183023,1212
122,184236,3470
123,187707,3522
124,191230,7765
125,198996,979
126,199976,1886
127,201863,2673
128,204537,3079
129,207617,1900
130,209518,1345
131,210864,1116
132,211981,4447
133,216429,334
134,216764,240
135,217005,647
136,217653,1117
137,218771,1374
138,220146,3242
139,223389,1100
140,224490,2726
141,227217,413
142,227631,3980
143,231612,493
144,232106,237
145,232344,155
146,232500,680
147,233181,1066
148,234248,94
149,234343,1415
150,235759,472
151,236232,288
152,236521,126
153,236648,70
154,236719,116
155,236836,4000
156,240837,218
157,241056,1190
158,242247,1609
159,243857,984
160,244842,2570
161,247413,644
162,248058,814
163,248873,2080
164,250954,28
165,250983,571
166,251555,98
167,251654,44
168,251699,26
169,251726,21
170,251748,168
171,251917,3469
172,255387,113
173,255501,219
174,255721,1170
175,256892,293
176,257186,105
177,257292,1607
178,258900,1142
179,260043,1616
180,261660,38
181,261699,669
182,262369,2257
183,264627,3521
184,268149,958
185,269108,398
186,269507,1565
187,271073,4742
188,275816,372
189,276189,1489
190,277679,2098
191,279778,4252
192,284031,28
193,284060,520
194,284581,92
195,284674,112
196,284787,144
197,284932,591
198,285524,1521
199,287046,3533
200,290580,1968
201,292549,955
202,293505,284
203,293790,399
204,294190,1479
205,295670,2087
206,297758,2214
207,299973,153
208,300127,263
209,300391,66
210,300458,83
211,300542,75
212,300618,225
213,300844,166
214,301011,216
215,301228,39
216,301268,1345
217,302614,5523
218,308138,2899
219,311038,26
220,311065,40
221,311106,25
222,311132,439
223,311572,70
224,311643,380
225,312024,494
226,312519,80
227,312600,2672
228,315273,6624
229,321898,891
230,322790,276
231,323067,2046
232,325114,1916
233,327031,761
234,327793,46
235,327840,79
236,327920,41
237,327962,299
238,328262,518
239,328781,229
240,329011,18
241,329030,47
242,329078,120
243,329199,1821
244,331021,491
245,331513,351
246,331865,74
247,331940,28
248,331969,26
249,331996,812
250,332809,448
251,333258,429
252,333688,1125
253,334814,65
254,334880,624
255,335505,247
256,335753,18
257,335772,126
258,335899,18
259,335918,698
260,336617,372
261,336990,272
262,337263,816
263,338080,1045
264,339126,41
265,339168,797
266,339966,229
267,340196,252
268,340449,98
269,340548,481
270,341030,301
271,341332,403
272,341736,314
273,342051,195
274,342247,827
